"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"GA","Gujarat","14","8","2004","","0","3","5","BHATT SUNIL SANATBHAI","M","SP","1320","GEN","69337","","Wadhwan","GEN","","9","","1.9","yes","930","1.34","2.38","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","8","2004","","0","3","6","KANJIBHAI SHIVABHAI PATEL","M","IND","390","GEN","69337","","Wadhwan","GEN","","9","","0.56","yes","26","0.04","2.38","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","8","2004","","0","3","7","DEVJIBHAI GOVINDBHAI FATE","M","IND","364","GEN","69337","","Wadhwan","GEN","","9","","0.52","yes","20","0.03","2.38","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","8","2004","","0","3","8","PATEL AMRUTLAL HIRJIBHAI","M","IND","344","GEN","69337","","Wadhwan","GEN","","9","","0.5","yes","136","0.2","2.38","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","8","2004","","0","3","9","DUDHATRA MUKUNDBHAI GOV","M","IND","208","GEN","69337","","Wadhwan","GEN","","9","","0.3","yes","0","0","2.38","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","9","2004","","0","3","1","KOLI PATEL SOMABHAI GAND","M","BJP","30859","GEN","67240","","Limbdi","GEN","","9","","45.89","no","2541","3.78","2.56","GEGJ37222","National Party","1605","","5","AIRJP","8896","BHAVNAGAR","FALSE","FALSE","3","TRUE","FALSE","FALSE","","","SURENDRANAGAR","2","1","","","","",""
"GA","Gujarat","14","9","2004","","0","3","2","SAVSHIBHAI KANJIBHAI MAKW","M","INC","28318","GEN","67240","","Limbdi","GEN","","9","","42.11","no","25175","37.44","2.56","GEGJ69541","National Party","3482","","2","INC","3482","SURENDRANAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","","","SURENDRANAGAR","2","2","","","","",""
"GA","Gujarat","14","9","2004","","0","3","3","JINJARIYA RATILAL SAVSI","M","BSP","3143","GEN","67240","","Limbdi","GEN","","9","","4.67","yes","877","1.3","2.56","GEGJ75608","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","3","","","","",""
"GA","Gujarat","14","9","2004","","0","3","4","VAGHELA SATUBHA KANUBHA","M","IND","2266","GEN","67240","","Limbdi","GEN","","9","","3.37","yes","1288","1.92","2.56","GEGJ37216","Independents","10809","","7","IND","10809","SURENDRANAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","SURENDRANAGAR","2","4","","","","",""
"GA","Gujarat","14","9","2004","","0","3","5","BHATT SUNIL SANATBHAI","M","SP","978","GEN","67240","","Limbdi","GEN","","9","","1.45","yes","422","0.63","2.56","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","9","2004","","0","3","6","DEVJIBHAI GOVINDBHAI FATE","M","IND","556","GEN","67240","","Limbdi","GEN","","9","","0.83","yes","19","0.03","2.56","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","9","2004","","0","3","7","PATEL AMRUTLAL HIRJIBHAI","M","IND","537","GEN","67240","","Limbdi","GEN","","9","","0.8","yes","226","0.34","2.56","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","9","2004","","0","3","8","KANJIBHAI SHIVABHAI PATEL","M","IND","311","GEN","67240","","Limbdi","GEN","","9","","0.46","yes","39","0.06","2.56","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","9","2004","","0","3","9","DUDHATRA MUKUNDBHAI GOV","M","IND","272","GEN","67240","","Limbdi","GEN","","9","","0.4","yes","0","0","2.56","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","10","2004","","0","3","1","SAVSHIBHAI KANJIBHAI MAKW","M","INC","28357","GEN","63162","","Chotila","GEN","","9","","44.9","no","277","0.44","2.5","GEGJ69541","National Party","3482","","2","INC","3482","SURENDRANAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","","","SURENDRANAGAR","2","2","","","","",""
"GA","Gujarat","14","10","2004","","0","3","2","KOLI PATEL SOMABHAI GAND","M","BJP","28080","GEN","63162","","Chotila","GEN","","9","","44.46","no","26011","41.18","2.5","GEGJ37222","National Party","1605","","5","AIRJP","8896","BHAVNAGAR","FALSE","FALSE","3","TRUE","FALSE","FALSE","","","SURENDRANAGAR","2","1","","","","",""
"GA","Gujarat","14","10","2004","","0","3","3","VAGHELA SATUBHA KANUBHA","M","IND","2069","GEN","63162","","Chotila","GEN","","9","","3.28","yes","226","0.36","2.5","GEGJ37216","Independents","10809","","7","IND","10809","SURENDRANAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","SURENDRANAGAR","2","4","","","","",""
"GA","Gujarat","14","10","2004","","0","3","4","JINJARIYA RATILAL SAVSI","M","BSP","1843","GEN","63162","","Chotila","GEN","","9","","2.92","yes","782","1.24","2.5","GEGJ75608","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","3","","","","",""
"GA","Gujarat","14","10","2004","","0","3","5","BHATT SUNIL SANATBHAI","M","SP","1061","GEN","63162","","Chotila","GEN","","9","","1.68","yes","499","0.79","2.5","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","10","2004","","0","3","6","PATEL AMRUTLAL HIRJIBHAI","M","IND","562","GEN","63162","","Chotila","GEN","","9","","0.89","yes","48","0.08","2.5","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","10","2004","","0","3","7","DEVJIBHAI GOVINDBHAI FATE","M","IND","514","GEN","63162","","Chotila","GEN","","9","","0.81","yes","129","0.2","2.5","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","10","2004","","0","3","8","KANJIBHAI SHIVABHAI PATEL","M","IND","385","GEN","63162","","Chotila","GEN","","9","","0.61","yes","94","0.15","2.5","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","10","2004","","0","3","9","DUDHATRA MUKUNDBHAI GOV","M","IND","291","GEN","63162","","Chotila","GEN","","9","","0.46","yes","0","0","2.5","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","11","2004","","0","3","1","KOLI PATEL SOMABHAI GAND","M","BJP","35916","GEN","65183","","Halvad","GEN","","9","","55.1","no","14592","22.39","2.44","GEGJ37222","National Party","1605","","5","AIRJP","8896","BHAVNAGAR","FALSE","FALSE","3","TRUE","FALSE","FALSE","","","SURENDRANAGAR","2","1","","","","",""
"GA","Gujarat","14","11","2004","","0","3","2","SAVSHIBHAI KANJIBHAI MAKW","M","INC","21324","GEN","65183","","Halvad","GEN","","9","","32.71","no","18850","28.92","2.44","GEGJ69541","National Party","3482","","2","INC","3482","SURENDRANAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","","","SURENDRANAGAR","2","2","","","","",""
"GA","Gujarat","14","11","2004","","0","3","3","VAGHELA SATUBHA KANUBHA","M","IND","2474","GEN","65183","","Halvad","GEN","","9","","3.8","yes","327","0.5","2.44","GEGJ37216","Independents","10809","","7","IND","10809","SURENDRANAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","SURENDRANAGAR","2","4","","","","",""
"GA","Gujarat","14","11","2004","","0","3","4","JINJARIYA RATILAL SAVSI","M","BSP","2147","GEN","65183","","Halvad","GEN","","9","","3.29","yes","1151","1.77","2.44","GEGJ75608","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","3","","","","",""
"GA","Gujarat","14","11","2004","","0","3","5","PATEL AMRUTLAL HIRJIBHAI","M","IND","996","GEN","65183","","Halvad","GEN","","9","","1.53","yes","71","0.11","2.44","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","11","2004","","0","3","6","BHATT SUNIL SANATBHAI","M","SP","925","GEN","65183","","Halvad","GEN","","9","","1.42","yes","315","0.48","2.44","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","11","2004","","0","3","7","DEVJIBHAI GOVINDBHAI FATE","M","IND","610","GEN","65183","","Halvad","GEN","","9","","0.94","yes","201","0.31","2.44","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","11","2004","","0","3","8","DUDHATRA MUKUNDBHAI GOV","M","IND","409","GEN","65183","","Halvad","GEN","","9","","0.63","yes","27","0.04","2.44","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","11","2004","","0","3","9","KANJIBHAI SHIVABHAI PATEL","M","IND","382","GEN","65183","","Halvad","GEN","","9","","0.59","yes","0","0","2.44","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","12","2004","","0","3","1","KOLI PATEL SOMABHAI GAND","M","BJP","29101","GEN","59267","","Dhrangadhra","GEN","","9","","49.1","no","5915","9.98","2.56","GEGJ37222","National Party","1605","","5","AIRJP","8896","BHAVNAGAR","FALSE","FALSE","3","TRUE","FALSE","FALSE","","","SURENDRANAGAR","2","1","","","","",""
"GA","Gujarat","14","12","2004","","0","3","2","SAVSHIBHAI KANJIBHAI MAKW","M","INC","23186","GEN","59267","","Dhrangadhra","GEN","","9","","39.12","no","20735","34.99","2.56","GEGJ69541","National Party","3482","","2","INC","3482","SURENDRANAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","","","SURENDRANAGAR","2","2","","","","",""
"GA","Gujarat","14","12","2004","","0","3","3","JINJARIYA RATILAL SAVSI","M","BSP","2451","GEN","59267","","Dhrangadhra","GEN","","9","","4.14","yes","514","0.87","2.56","GEGJ75608","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","3","","","","",""
"GA","Gujarat","14","12","2004","","0","3","4","VAGHELA SATUBHA KANUBHA","M","IND","1937","GEN","59267","","Dhrangadhra","GEN","","9","","3.27","yes","1246","2.1","2.56","GEGJ37216","Independents","10809","","7","IND","10809","SURENDRANAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","SURENDRANAGAR","2","4","","","","",""
"GA","Gujarat","14","12","2004","","0","3","5","BHATT SUNIL SANATBHAI","M","SP","691","GEN","59267","","Dhrangadhra","GEN","","9","","1.17","yes","134","0.23","2.56","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","12","2004","","0","3","6","KANJIBHAI SHIVABHAI PATEL","M","IND","557","GEN","59267","","Dhrangadhra","GEN","","9","","0.94","yes","15","0.03","2.56","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","12","2004","","0","3","7","DEVJIBHAI GOVINDBHAI FATE","M","IND","542","GEN","59267","","Dhrangadhra","GEN","","9","","0.91","yes","11","0.02","2.56","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","12","2004","","0","3","8","PATEL AMRUTLAL HIRJIBHAI","M","IND","531","GEN","59267","","Dhrangadhra","GEN","","9","","0.9","yes","260","0.44","2.56","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","12","2004","","0","3","9","DUDHATRA MUKUNDBHAI GOV","M","IND","271","GEN","59267","","Dhrangadhra","GEN","","9","","0.46","yes","0","0","2.56","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","13","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","29650","GEN","56734","","Morvi","GEN","","5","","52.26","no","7462","13.15","2.38","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","13","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","22188","GEN","56734","","Morvi","GEN","","5","","39.11","no","19782","34.87","2.38","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","13","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","2406","GEN","56734","","Morvi","GEN","","5","","4.24","yes","788","1.39","2.38","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","13","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","1618","GEN","56734","","Morvi","GEN","","5","","2.85","yes","746","1.31","2.38","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","13","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","872","GEN","56734","","Morvi","GEN","","5","","1.54","yes","0","0","2.38","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","14","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","41049","GEN","71077","","Tankara","GEN","","5","","57.75","no","17792","25.03","2.27","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","14","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","23257","GEN","71077","","Tankara","GEN","","5","","32.72","no","19832","27.9","2.27","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","14","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","3425","GEN","71077","","Tankara","GEN","","5","","4.82","yes","1003","1.41","2.27","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","14","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","2422","GEN","71077","","Tankara","GEN","","5","","3.41","yes","1498","2.11","2.27","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","14","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","924","GEN","71077","","Tankara","GEN","","5","","1.3","yes","0","0","2.27","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","15","2004","","0","3","1","SAVSHIBHAI KANJIBHAI MAKW","M","INC","33910","GEN","60424","","Wankaner","GEN","","9","","56.12","no","12661","20.95","2.33","GEGJ69541","National Party","3482","","2","INC","3482","SURENDRANAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","","","SURENDRANAGAR","2","2","","","","",""
"GA","Gujarat","14","15","2004","","0","3","2","KOLI PATEL SOMABHAI GAND","M","BJP","21249","GEN","60424","","Wankaner","GEN","","9","","35.17","no","19544","32.34","2.33","GEGJ37222","National Party","1605","","5","AIRJP","8896","BHAVNAGAR","FALSE","FALSE","3","TRUE","FALSE","FALSE","","","SURENDRANAGAR","2","1","","","","",""
"GA","Gujarat","14","15","2004","","0","3","3","JINJARIYA RATILAL SAVSI","M","BSP","1705","GEN","60424","","Wankaner","GEN","","9","","2.82","yes","326","0.54","2.33","GEGJ75608","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","3","","","","",""
"GA","Gujarat","14","15","2004","","0","3","4","VAGHELA SATUBHA KANUBHA","M","IND","1379","GEN","60424","","Wankaner","GEN","","9","","2.28","yes","538","0.89","2.33","GEGJ37216","Independents","10809","","7","IND","10809","SURENDRANAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","SURENDRANAGAR","2","4","","","","",""
"GA","Gujarat","14","15","2004","","0","3","5","BHATT SUNIL SANATBHAI","M","SP","841","GEN","60424","","Wankaner","GEN","","9","","1.39","yes","409","0.68","2.33","GEGJ75606","State-based Party","7425","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","5","","","","",""
"GA","Gujarat","14","15","2004","","0","3","6","KANJIBHAI SHIVABHAI PATEL","M","IND","432","GEN","60424","","Wankaner","GEN","","9","","0.71","yes","52","0.09","2.33","GEGJ75605","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","8","","","","",""
"GA","Gujarat","14","15","2004","","0","3","7","DEVJIBHAI GOVINDBHAI FATE","M","IND","380","GEN","60424","","Wankaner","GEN","","9","","0.63","yes","61","0.1","2.33","GEGJ75609","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","7","","","","",""
"GA","Gujarat","14","15","2004","","0","3","8","PATEL AMRUTLAL HIRJIBHAI","M","IND","319","GEN","60424","","Wankaner","GEN","","9","","0.53","yes","110","0.18","2.33","GEGJ75612","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","6","","","","",""
"GA","Gujarat","14","15","2004","","0","3","9","DUDHATRA MUKUNDBHAI GOV","M","IND","209","GEN","60424","","Wankaner","GEN","","9","","0.35","yes","0","0","2.33","GEGJ75677","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","SURENDRANAGAR","2","9","","","","",""
"GA","Gujarat","14","16","2004","","0","3","1","BALVANTBHAI BACHUBHAI MA","M","NCP","36564","GEN","68479","","Jasdan","GEN","","5","","53.39","no","10331","15.09","2.27","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","16","2004","","0","3","2","DR. KATHIRIA VALLABHBHAI R","M","BJP","26233","GEN","68479","","Jasdan","GEN","","5","","38.31","no","23787","34.74","2.27","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","16","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","2446","GEN","68479","","Jasdan","GEN","","5","","3.57","yes","262","0.38","2.27","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","16","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","2184","GEN","68479","","Jasdan","GEN","","5","","3.19","yes","1132","1.65","2.27","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","16","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","1052","GEN","68479","","Jasdan","GEN","","5","","1.54","yes","0","0","2.27","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","17","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","59409","GEN","86616","","Rajkot-I","GEN","","5","","68.59","no","38987","45.01","1.89","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","17","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","20422","GEN","86616","","Rajkot-I","GEN","","5","","23.58","no","15481","17.87","1.89","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","17","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","4941","GEN","86616","","Rajkot-I","GEN","","5","","5.7","yes","3691","4.26","1.89","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","17","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","1250","GEN","86616","","Rajkot-I","GEN","","5","","1.44","yes","656","0.76","1.89","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","17","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","594","GEN","86616","","Rajkot-I","GEN","","5","","0.69","yes","0","0","1.89","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","18","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","40375","GEN","55949","","Rajkot-II","GEN","","5","","72.16","no","27092","48.42","1.72","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","18","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","13283","GEN","55949","","Rajkot-II","GEN","","5","","23.74","no","11960","21.38","1.72","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","18","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","1323","GEN","55949","","Rajkot-II","GEN","","5","","2.36","yes","755","1.35","1.72","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","18","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","568","GEN","55949","","Rajkot-II","GEN","","5","","1.02","yes","168","0.3","1.72","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","18","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","400","GEN","55949","","Rajkot-II","GEN","","5","","0.71","yes","0","0","1.72","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","19","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","61050","GEN","95565","","Rajkot Rural","GEN","","5","","63.88","no","34984","36.61","2.08","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","19","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","26066","GEN","95565","","Rajkot Rural","GEN","","5","","27.28","no","20394","21.34","2.08","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","19","2004","","0","3","3","KARANABHAI MALDHARI","M","BSP","5672","GEN","95565","","Rajkot Rural","GEN","","5","","5.94","yes","3795","3.97","2.08","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","19","2004","","0","3","4","MULTANI SUBHANBHAI POPAT","M","IND","1877","GEN","95565","","Rajkot Rural","GEN","","5","","1.96","yes","977","1.02","2.08","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","19","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","900","GEN","95565","","Rajkot Rural","GEN","","5","","0.94","yes","0","0","2.08","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","20","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","29256","GEN","47516","","Gondal","GEN","","5","","61.57","no","13668","28.77","2.04","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","20","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","15588","GEN","47516","","Gondal","GEN","","5","","32.81","no","14383","30.27","2.04","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","20","2004","","0","3","3","MULTANI SUBHANBHAI POPAT","M","IND","1205","GEN","47516","","Gondal","GEN","","5","","2.54","yes","233","0.49","2.04","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","20","2004","","0","3","4","KARANABHAI MALDHARI","M","BSP","972","GEN","47516","","Gondal","GEN","","5","","2.05","yes","477","1","2.04","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
